usage_id,customer_id,tower_id,session_date,data_used_mb,session_duration_min,network_type
439,9998,209,2023-05-02 22:55:44,3515.78,198.9,4G
440,26006,478,2023-12-23 22:49:57,4211.08,251.4,3G
441,43144,364,2026-02-12 23:48:15,2901.22,113.3,3G
442,14338,300,2023-03-26 09:38:21,4138.92,12.0,3G
443,4659,316,2026-03-20 15:13:04,96.38,114.0,3G
444,30498,304,2024-05-02 04:50:52,1378.71,57.3,3G
445,956,3,2023-10-07 17:10:01,4168.1,71.3,5G
446,36198,279,2025-01-16 19:33:17,418.92,246.1,5G
447,9159,159,2024-02-23 11:02:26,3790.79,123.0,4G
448,36331,68,2025-11-03 06:37:43,3264.23,151.0,4G
449,38008,36,2023-12-20 21:00:28,1681.26,171.1,5G
450,42804,429,2024-01-01 00:46:13,1412.11,146.8,4G
451,17845,64,2026-05-01 02:10:05,54.04,13.4,3G
452,38102,52,2025-06-01 11:11:58,793.58,149.3,5G
453,15667,119,2024-06-22 16:19:39,2203.77,254.8,5G
454,29460,306,2023-09-16 11:21:07,3790.64,79.5,4G
455,37520,440,2024-11-18 01:22:07,2567.77,81.4,4G
456,31032,121,2023-12-13 10:45:31,2193.63,124.9,3G
457,28860,77,2023-07-18 12:52:00,918.19,171.5,5G
458,15057,379,2024-04-13 18:49:22,4134.69,139.1,5G
459,9557,259,2026-01-14 22:31:53,2347.93,117.7,4G
460,46564,191,2024-06-22 07:20:20,1638.33,267.0,5G
461,8317,39,2026-03-20 13:54:18,1298.62,277.3,4G
462,41710,424,2024-05-04 08:48:44,838.46,111.3,4G
463,41528,291,2024-01-27 13:47:12,1471.76,139.8,4G
464,40455,69,2026-05-25 09:01:53,875.16,29.6,4G
465,12793,454,2024-04-16 02:35:50,485.63,190.9,4G
466,7282,305,2025-12-11 01:03:29,721.28,30.1,5G
467,30534,433,2025-12-18 19:23:34,680.66,78.1,5G
468,41729,296,2024-01-30 10:30:38,2044.28,121.3,5G
469,32707,266,2025-12-14 23:02:39,4785.04,150.0,3G
470,48258,290,2024-03-08 06:41:33,574.24,111.9,4G
471,18708,110,2023-08-03 23:46:34,2316.47,84.2,4G
472,4948,438,2023-03-27 06:09:58,3960.05,245.5,4G
473,14613,388,2023-03-19 23:37:26,338.59,298.7,4G
474,12093,445,2025-12-27 23:15:31,3889.4,41.9,5G
475,22847,194,2024-08-13 11:05:20,1989.06,8.0,4G
476,34523,122,2026-04-16 16:46:11,4722.95,188.9,5G
477,31008,391,2023-12-25 11:16:41,3697.82,195.7,4G
478,5594,197,2024-09-03 10:16:13,1069.88,265.0,4G
479,24159,478,2025-06-08 23:24:47,3306.98,73.0,3G
480,40741,286,2025-07-11 15:38:03,1482.25,261.3,4G
481,14460,286,2024-03-08 07:12:34,3576.99,152.2,3G
482,41779,50,2023-02-25 21:37:58,1719.88,239.6,3G
483,39742,224,2024-02-18 12:39:03,1668.01,120.9,3G
484,9578,81,2023-11-19 12:06:49,732.88,263.3,3G
485,44723,339,2024-11-03 12:19:55,2842.19,265.3,3G
486,11711,245,2024-02-06 17:46:14,3657.77,26.4,3G
487,47583,317,2024-11-04 19:06:42,4621.88,73.5,4G
488,39539,408,2023-06-30 09:18:23,2087.88,185.6,3G
489,19152,457,2024-06-09 01:27:10,3042.31,97.1,3G
490,22437,465,2026-02-06 00:32:34,2619.25,273.2,3G
491,15823,284,2025-07-29 09:38:14,808.15,6.4,4G
492,19140,365,2023-01-30 15:31:52,2105.03,240.2,3G
493,12433,423,2025-03-17 01:37:45,1320.05,99.9,3G
494,41209,414,2024-04-18 15:33:27,406.3,74.2,3G
495,16973,314,2025-07-23 14:26:58,4142.28,67.4,5G
496,7704,97,2025-02-24 04:53:55,4233.12,175.0,3G
497,21953,332,2024-05-08 04:35:07,1542.51,107.8,5G
498,47523,70,2023-06-01 19:49:01,2807.92,260.8,4G
499,36204,334,2026-02-01 10:23:25,1391.92,257.7,3G
500,3236,336,2023-08-12 04:35:17,2676.22,166.3,3G
501,8248,183,2023-09-13 10:13:57,3651.96,151.3,5G
502,12061,120,2025-01-23 01:21:37,741.99,111.7,4G
503,5446,139,2024-04-25 14:13:32,2153.25,268.3,3G
504,29143,391,2026-07-13 14:14:32,2982.71,269.2,5G
505,36211,195,2024-12-05 04:45:40,4927.17,152.9,3G
506,28124,390,2026-05-28 01:40:37,4607.81,145.0,4G
507,8274,174,2023-04-28 11:28:43,3216.19,134.8,5G
508,27546,119,2025-10-11 12:37:48,1016.82,57.1,3G
509,22169,242,2025-07-03 10:38:01,1351.7,283.0,4G
510,22875,354,2023-03-21 23:36:50,1911.95,181.8,3G
511,8799,427,2023-03-22 18:06:04,1817.32,184.2,3G
512,34578,108,2024-03-31 17:43:50,1552.98,98.7,5G
513,2532,64,2023-09-19 13:43:00,3228.81,119.3,5G
514,29652,159,2025-10-13 04:12:27,2909.23,275.4,3G
515,39996,498,2025-11-26 03:37:42,4486.0,9.7,5G
516,27575,275,2026-07-06 13:21:37,3286.56,139.7,4G
517,40408,299,2026-07-27 23:33:06,840.51,111.1,4G
518,37641,327,2025-12-07 05:35:51,4939.02,49.0,5G
519,21796,106,2026-07-01 07:58:51,2029.82,59.4,5G
520,12757,175,2025-04-14 20:16:40,2243.18,92.1,5G
521,49444,14,2024-06-11 01:20:36,4220.97,200.2,4G
522,7379,295,2025-01-01 00:55:11,3440.9,98.2,4G
523,42559,50,2026-07-25 06:49:59,2276.13,216.5,4G
524,32922,63,2025-11-08 08:00:08,4937.62,70.4,5G
525,48642,392,2025-05-17 10:28:07,2744.93,150.5,5G
526,42116,355,2024-11-04 05:14:34,2036.21,268.4,3G
527,28596,321,2026-03-26 17:14:15,3310.54,70.1,3G
528,37765,195,2023-06-12 16:00:01,3719.92,183.9,3G
529,27839,103,2025-02-24 19:07:49,3043.03,3.9,3G
530,11422,459,2025-06-15 10:19:36,4381.61,67.1,4G
531,34832,286,2024-10-01 00:13:12,2436.92,110.6,4G
532,37354,229,2024-06-07 18:41:17,4678.84,200.3,4G
533,46813,80,2024-10-13 14:44:31,4876.19,17.4,4G
534,5567,149,2026-07-09 03:06:00,1228.36,267.3,5G
535,20871,437,2025-11-19 20:57:27,2608.94,10.1,4G
536,25460,103,2026-07-06 22:07:00,2898.26,168.9,3G
537,15878,2,2024-05-23 11:36:10,769.86,132.0,5G
538,26635,296,2023-09-14 14:29:11,2174.26,42.0,3G
539,42447,67,2025-04-20 13:46:20,3008.33,31.1,5G
540,25412,232,2024-10-19 09:56:20,1074.49,104.4,4G
541,34640,407,2025-02-27 03:41:26,3087.71,190.6,4G
542,18693,196,2023-11-28 23:53:22,2908.3,116.1,4G
543,36130,488,2026-07-25 14:31:32,2078.5,228.1,5G
544,17954,22,2024-07-05 23:29:14,2697.68,241.3,5G
545,1864,118,2025-10-16 00:31:56,3023.7,111.7,4G
546,22248,117,2026-04-03 06:38:42,2929.85,250.9,4G
547,24852,179,2023-07-28 23:33:37,4136.87,134.5,3G
548,28977,36,2025-06-16 09:10:52,4339.2,257.6,3G
549,42871,251,2026-07-03 07:37:24,4069.47,30.4,5G
550,46090,94,2025-11-22 03:24:01,3726.39,50.5,4G
551,38225,351,2024-11-20 15:36:38,2988.17,251.4,3G
552,21991,287,2023-06-30 03:43:19,1347.71,230.8,4G
553,1596,286,2024-03-11 12:03:38,4864.4,288.5,3G
554,47311,332,2023-04-10 07:41:39,2862.48,282.7,5G
555,211,417,2026-02-13 21:59:21,671.38,104.9,5G
556,42181,185,2024-05-14 17:40:42,2918.39,177.3,3G
557,38515,40,2024-09-02 20:57:47,1625.84,193.0,4G
558,45390,237,2023-11-23 08:19:40,1000.29,89.4,4G
559,22412,290,2026-04-15 09:33:43,1671.06,41.6,4G
560,24417,141,2023-04-18 14:54:55,3073.87,175.3,5G
561,23655,84,2025-10-28 03:39:04,3011.5,110.7,3G
562,6079,246,2024-04-09 14:57:01,2940.37,42.0,5G
563,241,198,2025-06-20 03:02:54,4371.47,3.7,5G
564,46150,180,2023-08-12 07:43:50,2206.29,82.3,5G
565,24098,231,2026-02-10 05:01:51,3680.63,133.8,3G
566,33616,12,2023-05-14 10:04:47,4240.0,216.9,3G
567,32260,210,2025-03-03 23:13:03,1034.91,103.9,4G
568,17418,198,2025-10-05 22:33:09,1295.16,193.4,4G
569,23779,449,2024-02-08 05:57:56,4334.99,199.2,3G
570,15081,158,2024-11-05 20:18:41,3001.35,132.0,5G
571,30221,265,2025-03-30 08:50:38,1764.2,208.2,4G
572,46007,157,2024-11-07 23:51:05,3931.1,263.6,5G
573,40861,82,2024-12-05 04:38:46,1595.98,175.9,4G
574,30991,497,2024-12-22 07:44:05,1874.44,68.3,5G
575,32190,178,2023-05-09 22:17:09,4881.51,132.3,5G
576,43679,471,2024-11-27 03:11:03,2522.67,221.5,5G
577,21635,268,2024-01-20 20:39:32,4552.31,220.1,4G
578,33344,367,2023-05-26 18:20:31,4604.45,292.2,5G
579,19773,12,2023-02-08 00:21:56,4827.98,66.1,5G
580,10840,10,2026-05-16 19:49:21,1992.45,149.8,4G
581,9829,49,2024-01-27 19:35:18,4712.72,231.3,4G
582,36858,28,2025-11-15 09:52:29,2442.78,295.5,3G
583,13168,20,2023-03-21 20:21:56,2370.71,110.6,4G
584,16008,301,2025-09-19 11:28:32,982.41,81.3,4G
585,30851,233,2025-08-13 20:41:46,2032.9,41.7,4G
586,27177,2,2023-03-07 13:17:49,356.58,14.7,5G
587,28352,37,2025-10-09 03:47:55,4201.5,89.7,3G
588,13429,140,2023-01-29 13:59:46,3621.31,190.0,3G
589,12952,247,2023-02-07 06:57:23,314.18,89.4,4G
590,4719,105,2023-09-17 12:54:47,390.84,53.6,3G
591,27218,458,2026-06-13 21:24:53,2970.6,181.4,5G
592,45974,116,2024-12-21 20:03:24,1609.47,223.7,4G
593,34026,272,2025-11-12 21:52:52,4352.66,61.1,5G
594,23748,210,2023-08-16 01:45:47,161.66,280.0,3G
595,36534,430,2024-12-20 20:12:07,782.96,126.0,4G
596,5752,463,2026-02-20 07:18:54,877.99,290.9,4G
597,36662,425,2023-02-13 21:04:15,2708.15,291.0,5G
598,46477,126,2025-04-08 23:35:18,3393.24,183.2,4G
599,33690,23,2025-08-26 22:30:00,4066.37,237.2,4G
600,6583,424,2025-04-07 10:08:20,3872.34,53.4,4G
601,46780,449,2024-01-07 15:35:52,3793.03,293.1,3G
602,13962,313,2025-08-13 14:24:35,2137.66,153.6,3G
603,19579,132,2024-03-06 18:39:06,2054.94,167.2,4G
604,16875,498,2026-04-27 13:49:22,4382.4,193.6,3G
605,5481,307,2023-04-08 08:49:07,1879.82,34.2,5G
606,23554,424,2023-07-01 02:34:30,3753.27,109.9,4G
607,42089,403,2025-12-14 18:39:56,347.43,197.9,4G
608,1578,225,2025-01-07 04:17:31,3206.78,280.5,4G
609,29386,101,2024-10-09 22:06:26,4826.7,61.7,4G
610,38533,305,2025-04-10 21:09:01,3412.4,34.0,5G
611,38111,379,2024-04-07 13:08:38,3508.17,129.2,3G
612,38803,376,2026-02-27 00:22:46,75.75,1.0,5G
613,44859,454,2026-04-08 23:58:27,2474.7,7.2,3G
614,44511,96,2026-04-30 23:49:51,3425.07,27.8,4G
615,19318,35,2024-12-18 23:11:16,3790.0,268.7,4G
616,13860,430,2023-04-18 16:31:13,4949.25,264.0,4G
617,16578,33,2023-09-27 14:20:12,589.16,133.6,3G
618,16997,413,2024-10-23 16:21:32,2706.66,277.9,5G
619,43065,100,2023-08-03 20:08:47,1049.67,160.3,4G
620,38806,458,2024-05-29 16:21:46,123.58,260.1,5G
621,21960,323,2024-04-06 08:48:04,2449.76,116.9,4G
622,49973,204,2023-07-15 02:20:35,1038.54,102.3,3G
623,38288,10,2023-10-01 19:21:04,4033.32,37.9,5G
624,44141,15,2023-04-23 02:30:17,2720.73,260.8,4G
625,11548,388,2026-03-18 09:28:37,340.92,121.0,5G
626,1193,291,2024-11-12 00:08:06,797.32,163.6,3G
627,34360,9,2023-10-08 18:35:07,872.34,96.2,5G
628,40148,14,2024-05-31 18:06:32,3398.91,25.3,4G
629,10656,266,2023-09-30 15:33:51,2338.3,201.1,4G
630,37163,9,2023-06-05 02:36:06,1076.3,10.0,5G
631,22034,33,2025-03-09 13:11:00,2282.97,162.6,5G
632,9045,303,2026-07-09 10:35:46,1173.98,199.7,5G
633,24682,293,2025-06-13 14:49:47,933.94,113.4,5G
634,45651,83,2023-03-23 02:15:24,2745.57,217.4,3G
635,7080,301,2024-05-26 04:03:45,968.9,79.3,5G
636,20265,265,2025-06-10 16:04:08,3687.44,154.4,4G
637,19063,457,2025-03-08 00:14:16,2737.66,29.9,5G
638,42582,279,2024-12-17 13:40:11,621.13,286.0,3G
639,9960,67,2023-02-10 10:08:52,3255.29,299.3,5G
640,18159,399,2025-05-08 10:09:57,4455.63,38.6,3G
641,22608,366,2023-10-03 11:57:14,1889.03,235.8,4G
642,30667,405,2023-02-06 20:02:14,1960.37,199.3,5G
643,1902,75,2023-07-21 13:21:53,2818.9,171.4,5G
644,7874,335,2024-06-07 16:31:20,3646.73,133.8,4G
645,24200,475,2026-05-26 04:24:22,4250.25,197.3,4G
646,44270,183,2024-03-25 21:04:03,3044.85,51.6,4G
647,8338,299,2024-09-12 09:33:43,2269.66,21.4,4G
648,27474,196,2024-11-04 15:16:27,3430.03,102.6,4G
649,25033,20,2026-06-23 05:30:14,507.95,184.8,4G
650,13565,20,2023-10-19 05:04:22,4287.66,232.8,3G
651,14896,399,2023-02-06 22:00:07,2287.31,138.6,4G
652,862,393,2024-03-29 12:26:44,4157.39,70.1,3G
653,43979,140,2025-03-03 22:05:53,964.48,55.6,4G
654,22040,248,2023-08-13 08:52:32,3641.95,48.4,3G
655,14274,159,2023-09-03 17:57:54,1067.94,129.5,4G
656,30991,389,2024-09-16 13:14:32,2936.7,282.3,4G
657,36820,463,2024-01-27 06:57:47,11.87,135.6,4G
658,7665,493,2023-01-13 16:59:15,3536.53,191.5,5G
659,5208,2,2025-01-08 13:24:00,1858.55,112.9,4G
660,47930,56,2023-01-12 08:58:29,4771.41,65.0,5G
661,10041,138,2025-12-08 21:37:23,1854.52,113.4,3G
662,24932,332,2025-03-30 22:51:08,2288.25,3.2,5G
663,48569,372,2024-06-16 16:57:30,2110.48,192.0,3G
664,38439,312,2025-07-04 14:58:27,2323.86,41.2,4G
665,14840,341,2026-03-24 12:38:53,4478.2,39.8,4G
666,28616,457,2023-11-09 16:23:14,3672.08,242.5,4G
667,45410,487,2024-01-18 06:36:33,1882.47,176.2,4G
668,18953,126,2024-02-01 07:15:00,3709.04,12.5,3G
669,36958,298,2026-02-09 18:39:03,3004.98,290.6,4G
670,29412,157,2023-05-30 18:41:21,4985.47,230.7,3G
671,34312,383,2026-06-13 20:16:41,2160.9,207.0,5G
672,33322,474,2024-10-03 20:54:06,1372.37,129.1,4G
673,12112,6,2023-05-24 12:07:25,648.73,239.9,3G
674,3446,216,2023-10-19 14:29:24,100.95,31.2,4G
675,6236,165,2025-04-12 20:14:38,1540.67,197.6,3G
676,25396,333,2025-04-19 10:44:36,1661.38,203.1,5G
677,27144,92,2023-10-06 17:29:34,2778.82,112.7,4G
678,36495,348,2026-06-27 22:26:30,1789.41,29.5,5G
679,488,278,2024-12-05 20:08:55,65.16,135.7,4G
680,39671,199,2025-10-09 09:04:53,30.02,277.7,5G
681,24001,166,2026-01-08 06:22:33,4558.12,188.2,4G
682,38448,331,2026-06-14 15:04:36,1156.11,247.2,5G
683,15974,220,2025-02-03 12:53:53,2417.88,79.5,4G
684,30870,166,2025-04-27 12:52:28,3612.0,265.6,4G
685,46185,432,2023-06-18 21:36:07,3555.64,278.2,5G
686,46553,228,2025-04-30 10:03:59,4404.79,164.0,5G
687,9594,126,2026-04-11 03:36:10,1305.63,233.8,5G
688,34380,95,2025-02-28 02:09:00,2527.68,232.3,3G
689,33994,453,2025-01-05 04:49:50,1877.93,18.3,5G
690,42667,162,2023-11-10 18:42:45,2086.35,82.5,3G
691,4141,46,2024-11-12 03:48:57,1339.47,175.7,3G
692,27931,173,2025-01-20 12:29:32,3473.98,20.0,3G
693,14744,321,2025-06-01 16:16:17,698.76,273.0,4G
694,2788,184,2024-08-09 18:45:29,436.98,3.3,3G
695,38768,105,2024-07-02 06:02:47,4092.66,112.0,5G
696,36178,402,2024-02-11 12:54:28,4331.0,52.6,3G
697,1360,242,2024-12-19 18:11:14,1686.76,292.0,3G
698,47003,330,2023-10-24 19:01:21,1925.29,280.8,5G
699,31354,496,2023-07-17 13:33:00,2748.84,235.0,4G
700,45429,493,2026-03-28 09:09:48,3060.03,275.6,3G
701,16892,283,2026-04-08 11:07:12,1440.53,112.0,5G
702,32659,437,2023-01-28 02:53:49,3931.93,38.2,3G
703,27511,227,2024-07-13 18:18:29,4716.66,229.0,4G
704,20801,48,2024-11-10 01:41:41,307.57,196.1,4G
705,4814,486,2025-06-14 20:51:47,871.37,32.2,3G
706,47235,125,2023-09-30 11:40:08,1629.4,15.1,4G
707,8087,20,2023-09-01 22:21:50,333.18,256.2,4G
708,7155,415,2025-12-23 00:52:36,1548.48,235.0,4G
709,37186,249,2024-03-22 12:04:07,329.96,290.1,5G
710,27159,6,2025-07-19 13:24:04,4850.37,23.8,5G
711,18066,168,2024-02-10 11:25:26,3203.73,139.1,5G
712,45296,68,2026-05-04 13:57:46,1228.49,110.2,4G
713,3984,457,2025-10-25 08:06:05,3729.24,281.5,4G
714,8051,343,2026-01-26 14:55:26,3841.14,284.1,3G
715,30535,415,2023-05-09 02:39:36,3600.17,296.4,3G
716,28399,10,2023-08-05 08:49:42,374.43,186.3,4G
717,10451,463,2024-01-02 20:27:16,1605.82,263.6,3G
718,28385,180,2025-01-03 05:20:15,3568.61,280.7,4G
719,539,458,2023-07-10 12:06:34,801.71,69.6,3G
720,39268,14,2024-06-03 13:29:45,15.85,211.4,4G
721,21716,173,2023-10-09 09:46:20,4228.62,117.3,4G
722,25436,149,2026-01-24 22:15:37,2623.34,290.9,5G
723,43865,282,2023-07-20 01:22:35,1905.79,226.6,3G
724,31245,48,2024-09-29 23:37:29,1285.3,254.1,3G
725,15275,66,2024-08-26 08:10:42,956.74,175.3,5G
726,9269,61,2025-05-28 15:15:21,641.09,32.1,3G
727,46735,9,2025-05-13 21:40:20,1636.18,269.8,3G
728,8255,194,2025-01-29 17:41:51,3449.49,18.2,3G
729,10869,146,2025-12-05 03:37:44,2831.79,195.4,3G
730,22944,436,2026-04-01 07:24:27,1208.96,261.0,4G
731,30035,461,2025-01-09 14:57:38,2758.19,279.3,3G
732,48972,452,2025-08-27 16:31:51,2312.91,277.5,4G
733,3486,99,2023-04-10 21:38:18,4392.05,21.2,3G
734,10073,175,2023-05-30 10:47:32,242.29,189.9,3G
735,38407,349,2025-06-05 03:07:44,4101.05,144.0,5G
736,39539,17,2025-02-26 06:36:14,125.37,5.2,5G
737,44246,151,2025-08-25 03:11:55,1518.67,27.7,4G
738,49755,113,2023-11-02 01:02:50,1767.23,259.9,4G
739,3768,495,2025-02-09 05:55:01,183.47,90.9,3G
740,32302,380,2023-06-03 23:54:20,821.8,229.7,4G
741,19467,212,2026-03-01 15:31:03,1249.21,249.7,3G
742,11836,289,2023-07-12 23:38:45,4344.92,110.6,4G
743,32456,252,2024-07-15 17:57:09,2761.84,216.8,5G
744,48527,4,2025-07-09 00:22:09,2495.54,185.4,5G
745,20081,6,2024-06-18 07:55:50,3251.43,201.7,5G
746,44837,245,2024-10-20 22:16:47,3084.55,276.6,5G
747,18450,208,2023-02-15 20:13:24,1629.26,101.0,3G
748,37670,494,2025-05-10 15:47:58,1091.36,168.1,5G
749,19274,289,2024-02-26 11:29:11,4785.82,44.7,3G
750,41980,355,2025-03-21 12:37:45,303.16,225.9,4G
751,27633,78,2025-07-08 23:20:06,2981.08,265.0,5G
752,7028,357,2024-10-19 23:45:46,1310.27,183.6,3G
753,19546,430,2025-07-31 02:11:53,1119.64,214.2,4G
754,43834,474,2025-10-14 03:49:50,4692.47,226.2,5G
755,8572,487,2023-12-31 00:17:01,2825.15,14.4,5G
756,46582,142,2025-01-26 19:40:06,629.15,178.8,5G
757,32384,88,2024-09-09 09:46:43,1034.64,271.7,5G
758,37996,201,2024-11-18 12:19:51,3522.57,167.8,4G
759,8057,377,2026-07-20 20:06:57,2392.34,68.5,4G
760,753,119,2024-04-18 20:02:51,3810.84,11.5,4G
761,34527,234,2023-10-25 06:46:03,4064.44,2.5,3G
762,43394,176,2024-05-26 17:39:04,4363.26,246.9,3G
763,16704,413,2024-12-30 15:22:03,4214.15,267.2,3G
764,17607,132,2023-04-23 02:15:07,4640.36,126.9,5G
765,44060,251,2026-01-20 05:58:24,338.78,181.9,3G
766,49289,414,2024-02-09 23:16:16,1534.67,141.0,3G
767,40456,91,2025-11-13 15:51:51,423.2,271.5,3G
768,4297,67,2023-09-07 22:40:07,4749.63,30.2,4G
769,27050,219,2023-06-24 07:50:09,3927.93,28.9,3G
770,47064,92,2026-06-30 15:45:45,4972.88,179.8,4G
771,41790,326,2023-01-04 00:24:52,3542.58,175.5,3G
772,17704,353,2025-07-15 10:11:57,3264.55,156.1,4G
773,45449,461,2024-06-25 12:05:33,157.22,188.1,5G
774,8333,285,2025-04-25 18:23:20,2633.19,172.8,4G
775,20609,9,2025-04-11 19:34:10,3997.17,284.4,4G
776,26599,466,2025-04-30 09:56:49,688.5,233.1,4G
777,26327,224,2025-01-04 04:27:47,2906.74,22.7,5G
778,17870,288,2024-12-15 23:16:14,4284.14,26.2,5G
779,22762,376,2023-02-02 13:41:37,821.98,272.3,5G
780,25674,200,2023-03-17 20:47:24,1405.75,211.9,3G
781,45962,265,2024-07-22 09:55:17,3862.75,141.2,4G
782,29769,496,2026-03-07 10:20:11,4944.03,123.1,5G
783,15311,100,2023-02-16 02:46:12,3685.47,132.0,4G
784,22751,383,2023-10-29 18:00:57,3841.69,93.9,4G
785,37149,14,2023-07-31 05:07:27,1381.01,51.8,4G
786,17255,239,2024-01-23 07:44:51,3784.58,74.2,5G
787,48779,249,2023-10-25 22:58:56,3975.64,106.9,4G
788,6017,150,2024-08-15 22:30:00,131.39,295.8,4G
789,28242,489,2025-02-26 03:42:16,4897.44,178.4,3G
790,36905,439,2026-05-28 03:59:31,4711.7,124.8,4G
791,37218,382,2024-01-04 02:43:28,2605.39,105.5,4G
792,27516,297,2026-05-19 16:29:09,2499.52,287.2,5G
793,13170,192,2024-11-24 13:38:27,3009.57,30.6,4G
794,36825,50,2023-04-11 23:06:16,3156.48,80.4,3G
795,43898,182,2023-11-07 02:11:42,107.8,52.3,5G
796,953,54,2025-11-02 22:05:54,1031.66,151.9,4G
797,20907,427,2026-03-29 22:51:24,3180.31,186.0,4G
798,46705,110,2023-01-25 08:52:20,3054.43,89.8,5G
799,24168,464,2023-01-26 12:20:25,2059.5,66.9,4G
800,8505,371,2025-12-31 06:57:31,570.42,35.0,3G
801,3440,363,2023-11-29 08:56:04,863.93,216.0,3G
802,6715,164,2025-01-07 02:00:36,3.0,238.0,5G
803,34009,72,2023-05-05 14:59:43,3319.14,297.0,4G
804,44027,148,2025-03-31 15:34:03,2411.74,166.1,4G
805,21013,478,2026-04-15 15:50:10,1720.53,135.4,5G
806,40771,342,2024-12-18 14:08:52,4468.62,194.0,3G
807,26394,348,2023-01-13 23:57:52,3127.45,56.8,4G
808,37559,112,2026-05-28 15:15:04,336.61,83.4,3G
809,21331,18,2023-09-09 21:06:55,1390.69,234.8,4G
810,18845,127,2024-10-25 08:51:16,1338.81,218.6,3G
811,49866,383,2023-01-19 05:23:30,1205.4,278.4,4G
812,3280,85,2024-05-10 20:00:54,4037.1,198.9,4G
813,38490,257,2024-04-25 03:14:19,1318.81,165.1,3G
814,39219,190,2025-04-20 19:33:45,2605.85,274.1,4G
815,45970,28,2023-04-01 19:40:56,4791.42,213.7,3G
816,21257,391,2024-06-09 10:54:57,4006.58,157.3,5G
817,48621,370,2025-09-15 06:03:24,601.47,271.9,5G
818,21391,262,2026-06-17 21:49:16,1640.08,119.1,4G
819,25964,315,2023-03-29 19:53:27,4849.41,288.4,4G
820,15244,368,2025-11-08 00:55:42,3664.76,75.7,4G
821,32874,161,2025-08-09 19:10:07,3961.93,102.9,5G
822,11845,113,2023-03-16 04:56:35,4825.86,273.1,4G
823,44538,478,2023-05-30 03:53:05,2221.2,219.6,3G
824,15132,238,2023-07-07 22:42:25,4424.29,193.8,5G
825,48069,91,2025-02-17 03:24:55,3053.33,225.9,4G
826,26742,431,2024-05-02 00:23:36,262.76,159.5,4G
827,8605,439,2023-12-30 11:18:52,4278.97,87.6,4G
828,46613,344,2024-01-21 15:10:46,4331.25,1.9,4G
829,14894,305,2026-07-13 10:54:40,2399.83,216.0,5G
830,35069,211,2024-01-19 11:19:48,2594.33,168.0,5G
831,6302,279,2025-12-10 19:33:22,4697.67,233.1,4G
832,27097,32,2023-02-03 23:22:15,3573.56,251.4,5G
833,42392,416,2024-03-03 08:02:17,221.27,26.8,5G
834,38380,464,2025-12-20 14:30:41,293.18,280.6,5G
835,130,74,2026-02-22 21:54:37,1979.09,4.5,5G
836,16827,147,2025-11-05 19:26:56,1723.02,213.3,4G
837,23928,162,2025-02-19 22:06:35,179.01,205.6,4G
838,10539,135,2026-05-20 02:05:57,129.13,239.1,3G
839,23615,141,2026-01-15 23:44:57,2028.0,292.1,5G
840,19538,486,2023-09-06 05:40:17,4036.89,88.0,4G
841,44389,298,2024-12-08 12:48:05,141.54,1.0,5G
842,25225,253,2024-08-02 00:11:03,3773.49,261.1,5G
843,4917,238,2023-01-28 06:39:15,2109.32,281.4,5G
844,3418,115,2025-10-07 04:11:28,1935.93,43.2,4G
845,4625,467,2025-01-27 06:53:35,851.09,51.4,5G
846,23616,338,2023-10-13 20:47:23,4563.53,130.9,4G
847,30204,385,2025-11-21 05:54:17,988.43,74.5,4G
848,23464,327,2026-01-02 01:49:20,4104.95,239.1,5G
849,11951,148,2023-01-14 12:22:26,3779.35,115.1,3G
850,57,114,2025-05-30 10:18:24,3550.43,139.1,3G
851,46078,64,2024-04-28 00:47:37,3313.81,56.0,4G
852,26597,459,2025-10-02 12:28:41,3872.33,198.2,5G
853,32142,259,2023-01-15 10:39:58,1293.1,252.1,3G
854,42370,1,2025-06-22 14:19:26,3206.58,11.5,5G
855,20487,316,2025-06-15 14:48:21,608.34,100.5,5G
856,36263,42,2024-10-04 16:20:31,2711.47,25.4,4G
857,34485,39,2025-08-02 04:02:29,663.52,249.5,5G
858,48540,150,2023-11-15 08:19:06,1338.96,112.6,3G
859,37315,263,2025-06-01 10:54:38,2958.51,266.2,4G
860,10522,110,2023-01-12 22:59:05,690.91,204.1,4G
861,11424,388,2023-06-30 11:38:32,799.92,107.9,5G
862,3196,480,2023-04-13 07:44:07,4914.69,149.6,5G
863,49498,481,2025-06-30 10:56:39,3581.43,239.9,4G
864,32754,390,2023-12-06 21:35:14,1737.6,117.3,5G
865,22403,424,2026-02-28 03:07:59,605.66,264.9,4G
866,19042,278,2024-10-31 11:55:29,4217.97,97.5,3G
867,47077,173,2024-10-16 14:45:42,2776.86,86.7,5G
868,19417,89,2023-12-17 07:43:58,377.67,191.9,5G
869,29772,300,2025-07-26 16:12:36,3012.67,157.3,5G
870,8646,278,2023-07-09 13:05:16,1840.23,202.5,4G
871,28532,161,2024-02-12 13:29:41,1806.83,83.2,4G
872,18203,138,2025-10-03 22:47:10,3031.27,208.6,3G
873,38919,437,2023-03-28 22:53:43,4545.0,191.8,4G
874,8699,73,2023-02-04 19:49:19,3650.41,242.2,5G
875,2233,361,2023-03-05 14:15:49,3556.96,293.2,5G
876,1113,272,2026-05-20 21:29:47,984.95,241.0,5G
877,15584,206,2023-04-08 17:17:03,3575.91,105.6,3G
